battery_id,test_cycle,nominal_voltage_V,internal_resistance_mOhm,capacity_mAh,SOH_percent,temperature_delivery_C,self_discharge_rate_percent_per_month,qc_status
BAT_0177,48,3.626,34.78,2338.82,93.12,38.09,2.81,WARNING
BAT_0177,49,3.636,24.23,2395.4,99.51,33.11,1.13,PASS
BAT_0177,50,3.627,30.99,2300.87,93.31,44.64,2.76,WARNING
BAT_0178,1,3.606,32.65,2364.74,95.8,36.76,2.16,WARNING
BAT_0178,2,3.656,22.88,2452.38,99.2,25.07,1.14,PASS
BAT_0178,3,3.747,20.92,2424.06,98.15,29.78,1.88,PASS
BAT_0178,4,3.653,26.94,2417.79,99.49,21.67,1.51,PASS
BAT_0178,5,3.728,26.22,2402.31,99.56,23.75,1.72,PASS
BAT_0178,6,3.629,30.91,2329.46,93.17,35.11,2.31,WARNING
BAT_0178,7,3.696,28.29,2377.87,98.48,32.86,0.88,PASS
BAT_0178,8,3.733,28.15,2498.92,97.26,15.99,1.04,PASS
BAT_0178,9,3.613,34.23,2303.47,96.6,43.24,2.15,WARNING
BAT_0178,10,3.671,25.9,2403.46,99.64,34.04,1.41,PASS
BAT_0178,11,3.766,21.25,2469.15,99.16,31.14,1.32,PASS
BAT_0178,12,3.76,22.62,2533.58,99.41,32.63,1.02,PASS
BAT_0178,13,3.64,27.85,2447.67,98.18,29.92,1.98,PASS
BAT_0178,14,3.612,34.75,2324.01,94.91,43.28,2.56,WARNING
BAT_0178,15,3.897,39.85,1999.69,87.65,6.4,5.43,FAIL
BAT_0178,16,3.668,24.8,2435.72,97.46,29.88,1.25,PASS
BAT_0178,17,3.733,25.29,2500.16,99.51,24.54,1.81,PASS
BAT_0178,18,3.698,26.69,2492.05,99.52,34.9,1.72,PASS
BAT_0178,19,3.767,24.52,2436.49,99.88,26.71,1.6,PASS
BAT_0178,20,3.707,21.63,2513.21,99.18,20.48,1.75,PASS
BAT_0178,21,3.656,28.19,2477.25,99.55,30.49,1.96,PASS
BAT_0178,22,3.652,26.81,2506.25,98.19,16.66,0.99,PASS
BAT_0178,23,3.704,24.24,2464.82,99.76,27.38,1.04,PASS
BAT_0178,24,3.688,24.6,2488.98,99.97,24.68,1.6,PASS
BAT_0178,25,3.702,22.72,2407.37,97.18,26.86,1.03,PASS
BAT_0178,26,3.609,34.56,2363.35,93.09,38.82,2.83,WARNING
BAT_0178,27,3.706,22.81,2503.4,99.94,20.21,1.75,PASS
BAT_0178,28,3.726,24.25,2380.67,97.31,25.91,1.07,PASS
BAT_0178,29,3.608,33.8,2351.9,96.04,35.85,2.71,WARNING
BAT_0178,30,3.652,29.92,2516.47,99.5,15.88,1.81,PASS
BAT_0178,31,3.668,22.41,2386.34,98.47,17.63,0.88,PASS
BAT_0178,32,3.984,40.15,2165.94,88.89,47.59,5.27,FAIL
BAT_0178,33,3.752,24.32,2523.7,99.42,15.27,1.83,PASS
BAT_0178,34,3.754,27.13,2396.75,98.3,25.81,1.65,PASS
BAT_0178,35,3.623,30.29,2306.04,93.76,39.38,2.76,WARNING
BAT_0178,36,3.752,24.96,2491.17,97.27,28.09,1.82,PASS
BAT_0178,37,3.539,50.65,2129.04,72.91,54.36,5.49,FAIL
BAT_0178,38,3.675,23.76,2434.94,99.83,29.87,1.26,PASS
BAT_0178,39,3.984,36.03,1999.44,88.87,1.81,3.15,FAIL
BAT_0178,40,3.688,23.18,2405.79,97.15,15.51,1.26,PASS
BAT_0178,41,3.611,33.12,2319.9,93.34,37.88,2.16,WARNING
BAT_0178,42,3.765,29.1,2503.11,99.2,19.99,1.67,PASS
BAT_0178,43,3.743,22.28,2424.61,98.34,25.6,1.8,PASS
BAT_0178,44,3.671,22.99,2417.12,97.4,25.6,1.33,PASS
BAT_0178,45,3.501,54.63,1859.98,86.99,2.04,5.33,FAIL
BAT_0178,46,3.604,32.1,2333.6,95.58,36.47,2.99,WARNING
BAT_0178,47,3.696,21.73,2520.1,99.41,34.41,1.55,PASS
BAT_0178,48,3.692,25.82,2514.62,98.88,34.78,0.98,PASS
BAT_0178,49,3.645,29.13,2505.55,99.9,28.96,1.97,PASS
BAT_0178,50,3.626,31.37,2310.77,93.42,40.0,2.56,WARNING
BAT_0179,1,3.728,29.96,2415.58,99.6,23.13,1.96,PASS
BAT_0179,2,3.757,25.76,2441.78,98.09,19.52,0.89,PASS
BAT_0179,3,3.749,28.37,2520.61,99.27,19.47,1.05,PASS
BAT_0179,4,3.659,21.76,2421.24,98.76,17.17,1.75,PASS
BAT_0179,5,3.736,27.91,2394.32,97.47,33.54,1.64,PASS
BAT_0179,6,3.663,23.45,2454.11,98.27,19.91,1.23,PASS
BAT_0179,7,3.723,27.8,2476.49,98.25,33.53,0.85,PASS
BAT_0179,8,3.37,43.18,2119.69,90.34,7.3,4.67,FAIL
BAT_0179,9,3.603,33.62,2347.65,96.27,39.99,2.25,WARNING
BAT_0179,10,3.757,23.02,2412.25,98.59,30.8,1.95,PASS
BAT_0179,11,3.687,20.86,2466.57,98.37,27.84,0.82,PASS
BAT_0179,12,3.753,24.48,2466.81,97.08,31.08,1.93,PASS
BAT_0179,13,3.682,27.27,2407.65,98.44,20.48,0.92,PASS
BAT_0179,14,3.685,23.87,2542.16,97.5,29.98,1.39,PASS
BAT_0179,15,3.72,21.98,2496.69,98.86,26.92,1.61,PASS
BAT_0179,16,3.61,34.12,2374.65,94.35,38.89,2.4,WARNING
BAT_0179,17,3.61,33.24,2311.38,94.98,38.55,2.14,WARNING
BAT_0179,18,3.602,31.06,2372.21,96.75,43.72,2.81,WARNING
BAT_0179,19,3.624,30.58,2369.77,94.76,36.44,2.77,WARNING
BAT_0179,20,3.635,20.7,2413.15,99.38,16.0,1.83,PASS
BAT_0179,21,3.637,28.49,2488.9,98.84,15.92,1.84,PASS
BAT_0179,22,3.695,21.19,2398.32,99.14,19.8,1.33,PASS
BAT_0179,23,3.723,29.16,2430.49,98.26,23.57,1.57,PASS
BAT_0179,24,3.703,20.03,2497.3,99.12,29.03,0.89,PASS
BAT_0179,25,3.616,34.13,2340.46,94.72,39.29,2.66,WARNING
BAT_0179,26,3.713,26.92,2404.57,98.36,34.22,0.87,PASS
BAT_0179,27,3.655,23.68,2535.97,98.61,29.44,1.44,PASS
BAT_0179,28,3.534,47.54,1961.16,83.44,8.67,3.4,FAIL
BAT_0179,29,3.681,26.81,2534.79,97.83,20.97,1.77,PASS
BAT_0179,30,3.65,26.75,2442.66,97.21,34.34,1.25,PASS
BAT_0179,31,3.641,25.79,2496.23,99.91,26.5,1.32,PASS
BAT_0179,32,3.626,32.4,2300.78,94.27,42.01,2.04,WARNING
BAT_0179,33,3.701,24.37,2452.94,100.0,20.2,0.81,PASS
BAT_0179,34,3.608,33.29,2348.7,94.21,38.81,2.35,WARNING
BAT_0179,35,3.33,53.31,2253.06,78.75,3.11,3.62,FAIL
BAT_0179,36,3.662,24.17,2408.36,99.87,29.05,1.41,PASS
BAT_0179,37,3.669,20.47,2519.63,99.56,27.81,1.94,PASS
BAT_0179,38,3.755,29.15,2486.89,98.87,19.76,1.46,PASS
BAT_0179,39,3.725,24.14,2456.87,97.73,27.59,0.95,PASS
BAT_0179,40,3.637,27.62,2387.09,99.11,18.05,1.18,PASS
BAT_0179,41,3.769,26.29,2500.67,97.17,31.7,1.45,PASS
BAT_0179,42,3.705,24.51,2545.4,98.48,31.81,1.39,PASS
BAT_0179,43,3.673,29.69,2546.85,99.83,27.21,1.07,PASS
BAT_0179,44,3.588,46.67,2177.36,81.56,56.14,3.38,FAIL
BAT_0179,45,3.646,20.18,2398.64,97.37,20.11,1.83,PASS
BAT_0179,46,3.746,20.25,2384.41,97.38,23.99,0.97,PASS
BAT_0179,47,3.761,26.44,2448.41,98.68,16.6,1.29,PASS
BAT_0179,48,3.535,36.37,1923.75,79.83,58.0,5.43,FAIL
BAT_0179,49,3.616,30.51,2342.34,95.62,39.18,2.15,WARNING
BAT_0179,50,3.62,32.98,2367.43,94.76,42.06,2.08,WARNING
BAT_0180,1,3.626,34.74,2305.89,95.58,37.18,2.54,WARNING
BAT_0180,2,3.632,23.78,2489.52,97.56,19.1,1.35,PASS
BAT_0180,3,3.701,24.51,2402.58,97.27,15.9,1.32,PASS
BAT_0180,4,3.667,24.99,2393.8,99.65,28.05,1.75,PASS
BAT_0180,5,3.409,43.47,1843.79,84.02,59.64,4.33,FAIL
BAT_0180,6,3.378,42.3,2118.26,83.39,3.84,4.89,FAIL
BAT_0180,7,3.653,26.21,2444.17,97.23,32.51,1.4,PASS
BAT_0180,8,3.717,20.12,2466.42,97.13,17.52,1.62,PASS
BAT_0180,9,3.609,34.94,2328.14,93.53,41.53,2.6,WARNING
BAT_0180,10,3.63,34.56,2325.91,93.21,42.59,2.52,WARNING
BAT_0180,11,3.716,29.37,2486.88,97.95,25.15,1.9,PASS
BAT_0180,12,3.612,31.04,2329.44,93.59,44.81,2.86,WARNING
BAT_0180,13,3.652,23.82,2412.59,99.28,20.75,1.99,PASS
BAT_0180,14,3.757,23.2,2495.03,98.07,27.57,1.79,PASS
BAT_0180,15,3.74,29.33,2514.58,97.58,33.56,1.59,PASS
BAT_0180,16,3.601,32.21,2336.77,95.32,43.17,2.97,WARNING
BAT_0180,17,3.67,26.93,2436.57,97.36,23.23,1.03,PASS
BAT_0180,18,3.624,31.2,2303.78,94.32,41.25,2.63,WARNING
BAT_0180,19,3.663,29.45,2469.54,99.7,18.78,0.94,PASS
BAT_0180,20,3.738,20.86,2514.41,97.58,19.93,1.22,PASS
BAT_0180,21,3.753,27.34,2464.37,99.79,23.7,1.55,PASS
BAT_0180,22,3.723,23.06,2506.21,98.21,18.38,0.95,PASS
BAT_0180,23,3.662,26.02,2490.24,97.26,31.56,1.32,PASS
BAT_0180,24,3.621,31.58,2316.55,95.29,35.56,2.94,WARNING
BAT_0180,25,3.62,34.95,2346.75,96.54,40.34,2.97,WARNING
BAT_0180,26,3.725,27.47,2423.88,98.58,32.35,0.93,PASS
BAT_0180,27,3.606,31.0,2313.16,93.97,35.94,2.38,WARNING
BAT_0180,28,3.676,21.24,2463.25,97.3,32.36,1.0,PASS
BAT_0180,29,3.637,21.19,2517.69,99.86,27.93,1.42,PASS
BAT_0180,30,3.67,28.55,2427.51,98.86,24.61,1.19,PASS
BAT_0180,31,3.748,28.33,2458.3,99.55,21.03,1.65,PASS
BAT_0180,32,3.687,29.23,2539.95,97.65,30.64,1.03,PASS
BAT_0180,33,3.698,20.23,2395.71,99.48,33.63,1.5,PASS
BAT_0180,34,3.641,22.94,2387.73,99.94,30.97,1.54,PASS
BAT_0180,35,3.675,25.36,2496.8,97.16,25.87,1.89,PASS
BAT_0180,36,3.67,22.01,2415.64,99.03,22.51,1.26,PASS
BAT_0180,37,3.765,21.48,2480.46,98.89,20.48,1.29,PASS
BAT_0180,38,3.755,26.08,2503.22,99.19,16.94,0.91,PASS
BAT_0180,39,3.86,50.88,1989.51,82.8,4.02,4.97,FAIL
BAT_0180,40,3.727,22.27,2476.12,99.0,30.11,1.33,PASS
BAT_0180,41,3.392,37.89,1906.06,84.33,58.97,4.51,FAIL
BAT_0180,42,3.444,54.11,1908.7,76.72,53.6,4.85,FAIL
BAT_0180,43,3.664,29.76,2385.9,99.88,15.88,1.38,PASS
BAT_0180,44,3.63,25.46,2458.52,97.61,31.35,0.9,PASS
BAT_0180,45,3.738,24.94,2447.91,99.67,29.28,1.51,PASS
BAT_0180,46,3.68,29.2,2509.16,99.49,27.45,1.92,PASS
BAT_0180,47,3.663,25.44,2477.43,97.21,20.88,1.12,PASS
BAT_0180,48,3.652,25.76,2498.77,97.36,27.07,1.51,PASS
BAT_0180,49,3.697,25.76,2508.9,97.19,33.97,1.1,PASS
BAT_0180,50,3.615,31.08,2300.91,93.1,38.79,2.77,WARNING
BAT_0181,1,3.611,33.39,2309.55,95.64,41.45,2.01,WARNING
BAT_0181,2,3.671,29.92,2405.18,97.28,20.2,1.92,PASS
BAT_0181,3,3.633,25.47,2450.3,98.21,30.31,1.28,PASS
BAT_0181,4,3.799,53.49,1812.22,88.08,6.96,3.45,FAIL
BAT_0181,5,3.683,29.55,2505.32,99.51,20.83,1.01,PASS
BAT_0181,6,3.728,26.88,2494.36,97.08,18.5,1.79,PASS
BAT_0181,7,3.698,29.29,2407.83,99.52,27.36,1.37,PASS
BAT_0181,8,3.742,20.95,2508.04,98.37,16.47,1.81,PASS
BAT_0181,9,3.656,28.18,2544.92,98.05,20.39,0.95,PASS
BAT_0181,10,3.607,34.48,2369.46,95.11,38.24,2.51,WARNING
BAT_0181,11,3.627,33.28,2324.56,94.28,38.77,2.77,WARNING
BAT_0181,12,3.636,20.15,2473.98,98.52,17.64,1.85,PASS
BAT_0181,13,3.627,33.51,2348.55,96.39,37.14,2.87,WARNING
BAT_0181,14,3.743,22.48,2406.58,97.45,26.93,1.76,PASS
BAT_0181,15,3.607,34.45,2358.12,93.05,38.32,2.3,WARNING
BAT_0181,16,3.497,45.65,1904.26,79.95,4.64,4.86,FAIL
BAT_0181,17,3.667,28.53,2499.77,97.41,27.24,1.26,PASS
BAT_0181,18,3.647,24.49,2482.01,99.51,30.95,1.12,PASS
BAT_0181,19,3.724,27.72,2504.76,98.3,19.2,1.82,PASS
BAT_0181,20,3.702,28.94,2435.73,97.13,23.16,1.21,PASS
BAT_0181,21,3.699,29.02,2478.55,99.08,26.09,0.82,PASS
BAT_0181,22,3.741,22.66,2456.09,97.64,31.2,1.85,PASS
BAT_0181,23,3.751,22.1,2421.63,97.21,16.68,1.73,PASS
BAT_0181,24,3.661,27.67,2440.8,98.33,34.29,0.94,PASS
BAT_0181,25,3.68,26.37,2379.84,99.76,24.32,1.83,PASS
BAT_0181,26,3.602,32.61,2326.88,94.8,37.14,2.92,WARNING
BAT_0181,27,3.625,31.75,2366.05,96.21,42.96,2.93,WARNING
BAT_0181,28,3.638,26.14,2390.22,99.56,28.18,1.43,PASS
BAT_0181,29,3.631,26.61,2445.78,97.61,32.17,0.98,PASS
BAT_0181,30,3.725,29.34,2484.58,98.61,26.48,1.28,PASS
BAT_0181,31,3.924,49.36,1990.04,74.33,56.78,4.59,FAIL
BAT_0181,32,3.764,27.97,2477.79,99.89,29.27,1.29,PASS
BAT_0181,33,3.736,21.58,2443.28,99.18,17.46,1.95,PASS
BAT_0181,34,3.637,21.84,2412.13,99.73,25.42,1.48,PASS
BAT_0181,35,3.673,21.86,2473.07,98.19,31.7,1.8,PASS
BAT_0181,36,3.671,24.16,2403.03,99.26,17.41,1.4,PASS
BAT_0181,37,3.683,24.48,2489.61,98.55,17.69,1.96,PASS
BAT_0181,38,3.669,26.83,2428.92,98.81,32.75,1.42,PASS
BAT_0181,39,3.744,26.76,2425.03,97.71,15.73,1.86,PASS
BAT_0181,40,3.684,27.29,2391.65,98.26,34.21,1.17,PASS
BAT_0181,41,3.652,24.7,2546.09,97.42,30.18,1.85,PASS
BAT_0181,42,3.713,22.66,2538.72,99.3,27.95,1.01,PASS
BAT_0181,43,3.402,37.0,2073.24,82.95,53.07,3.12,FAIL
BAT_0181,44,3.615,34.0,2341.4,95.65,43.16,2.84,WARNING
BAT_0181,45,3.711,23.75,2391.55,98.17,17.45,1.46,PASS
BAT_0181,46,3.637,23.29,2523.69,97.98,31.29,1.4,PASS
BAT_0181,47,3.631,23.57,2495.03,98.09,22.34,1.49,PASS
BAT_0181,48,3.622,32.86,2306.43,94.06,43.98,2.26,WARNING
BAT_0181,49,3.623,34.65,2358.43,94.63,42.95,2.29,WARNING
BAT_0181,50,3.392,39.18,1929.06,70.59,46.06,4.02,FAIL
BAT_0182,1,3.628,32.77,2350.54,94.97,43.76,2.68,WARNING
BAT_0182,2,3.895,46.32,2017.17,76.13,0.85,5.99,FAIL
BAT_0182,3,3.689,28.89,2534.98,98.99,15.17,1.22,PASS
BAT_0182,4,3.727,21.7,2461.7,99.52,22.44,1.66,PASS
BAT_0182,5,3.729,21.68,2492.83,98.93,20.7,1.55,PASS
BAT_0182,6,3.622,30.47,2359.82,94.67,42.37,2.52,WARNING
BAT_0182,7,3.615,34.22,2322.26,93.27,37.86,2.87,WARNING
BAT_0182,8,3.723,21.83,2525.57,99.26,16.1,1.8,PASS
BAT_0182,9,3.728,25.05,2515.61,97.59,16.2,1.52,PASS
BAT_0182,10,3.735,21.94,2501.78,99.33,30.1,1.99,PASS
BAT_0182,11,3.617,34.15,2300.81,94.87,38.01,2.34,WARNING
BAT_0182,12,3.749,20.53,2476.48,98.3,16.77,1.21,PASS
BAT_0182,13,3.732,24.0,2438.45,98.27,30.7,1.43,PASS
BAT_0182,14,3.762,27.18,2460.27,99.54,33.45,0.98,PASS
BAT_0182,15,3.74,22.57,2409.21,98.31,26.61,1.71,PASS
BAT_0182,16,3.653,20.75,2457.32,98.94,25.44,1.39,PASS
BAT_0182,17,3.728,24.66,2497.66,98.56,24.81,0.87,PASS
BAT_0182,18,3.715,21.57,2438.19,99.72,15.47,1.06,PASS
BAT_0182,19,3.703,25.78,2418.82,99.21,19.71,0.85,PASS
BAT_0182,20,3.633,29.64,2548.51,97.14,30.08,1.61,PASS
BAT_0182,21,3.658,23.58,2380.67,98.99,16.42,1.15,PASS
BAT_0182,22,3.714,27.67,2436.97,99.92,23.83,1.86,PASS
BAT_0182,23,3.524,39.7,1994.08,90.69,52.86,3.29,FAIL
BAT_0182,24,3.6,32.84,2372.39,93.35,42.22,2.04,WARNING
BAT_0182,25,3.879,41.7,1850.08,89.25,49.44,4.17,FAIL
BAT_0182,26,3.655,29.34,2454.13,99.6,29.07,1.94,PASS
BAT_0182,27,3.693,21.48,2499.83,99.1,32.1,1.37,PASS
BAT_0182,28,3.628,33.02,2364.57,96.54,43.91,2.67,WARNING
BAT_0182,29,3.706,22.28,2444.32,99.56,33.92,0.84,PASS
BAT_0182,30,3.933,36.45,1994.81,77.04,6.19,3.15,FAIL
BAT_0182,31,3.695,25.21,2497.85,97.61,33.4,1.79,PASS
BAT_0182,32,3.656,28.94,2453.71,97.91,27.22,1.24,PASS
BAT_0182,33,3.689,27.99,2469.55,97.4,25.15,0.8,PASS
BAT_0182,34,3.724,26.26,2524.6,98.52,22.6,0.94,PASS
BAT_0182,35,3.697,28.09,2389.65,97.99,20.15,1.79,PASS
BAT_0182,36,3.618,33.73,2321.57,93.46,37.3,2.41,WARNING
BAT_0182,37,3.621,34.18,2325.44,94.71,42.37,2.21,WARNING
BAT_0182,38,3.626,32.55,2372.39,95.61,37.73,2.65,WARNING
BAT_0182,39,3.699,22.46,2475.35,99.33,16.5,1.68,PASS
BAT_0182,40,3.755,24.56,2475.62,97.99,15.57,1.9,PASS
BAT_0182,41,3.765,20.78,2412.56,99.55,32.01,1.64,PASS
BAT_0182,42,3.676,27.23,2452.2,97.19,18.53,1.11,PASS
BAT_0182,43,3.632,20.63,2507.53,97.22,34.62,1.02,PASS
BAT_0182,44,3.666,29.89,2447.67,97.82,24.59,1.77,PASS
BAT_0182,45,3.702,28.02,2409.05,99.35,24.39,1.7,PASS
BAT_0182,46,3.695,28.5,2434.81,98.56,33.89,1.24,PASS
BAT_0182,47,3.854,44.48,2131.77,91.84,55.98,4.81,FAIL
BAT_0182,48,3.749,29.91,2442.23,97.49,32.37,1.63,PASS
BAT_0182,49,3.607,34.41,2300.11,96.92,38.01,2.13,WARNING
BAT_0182,50,3.699,29.83,2381.0,99.18,31.55,1.48,PASS
BAT_0183,1,3.824,42.87,1897.06,75.93,0.24,3.17,FAIL
BAT_0183,2,3.767,28.63,2379.55,98.67,20.88,1.14,PASS
BAT_0183,3,3.721,23.9,2462.64,98.76,33.86,1.78,PASS
BAT_0183,4,3.685,23.23,2446.66,98.47,21.41,0.89,PASS
BAT_0183,5,3.606,33.95,2344.02,94.69,37.85,2.22,WARNING
BAT_0183,6,3.665,29.02,2475.9,97.33,34.03,1.39,PASS
BAT_0183,7,3.664,22.91,2395.59,99.29,20.34,1.05,PASS
BAT_0183,8,3.691,21.6,2428.56,99.68,25.63,1.17,PASS
BAT_0183,9,3.62,32.2,2314.19,93.02,36.6,2.5,WARNING
BAT_0183,10,3.697,20.3,2443.01,99.27,29.01,1.37,PASS
BAT_0183,11,3.765,25.34,2547.47,99.73,18.88,1.03,PASS
BAT_0183,12,3.618,33.54,2361.61,94.47,44.67,2.18,WARNING
BAT_0183,13,3.737,25.73,2497.83,99.61,22.63,1.09,PASS
BAT_0183,14,3.761,28.1,2455.42,99.44,28.12,1.06,PASS
BAT_0183,15,3.736,22.55,2484.27,98.6,25.84,1.01,PASS
BAT_0183,16,3.459,50.32,2151.4,71.11,49.36,3.5,FAIL
BAT_0183,17,3.623,34.36,2321.39,93.89,40.42,2.65,WARNING
BAT_0183,18,3.812,49.74,2043.33,87.17,50.7,4.6,FAIL
BAT_0183,19,3.762,25.59,2413.71,98.5,17.1,1.58,PASS
BAT_0183,20,3.611,34.3,2314.96,96.6,41.05,2.32,WARNING
BAT_0183,21,3.703,20.96,2400.75,98.71,29.38,1.78,PASS
BAT_0183,22,3.764,29.25,2530.67,99.06,27.33,1.64,PASS
BAT_0183,23,3.627,32.76,2329.39,93.34,43.55,2.15,WARNING
BAT_0183,24,3.758,26.39,2539.42,97.12,28.57,1.63,PASS
BAT_0183,25,3.699,27.44,2378.12,97.92,26.99,1.27,PASS
BAT_0183,26,3.735,25.36,2402.49,98.75,23.77,1.93,PASS
BAT_0183,27,3.656,25.6,2526.43,97.91,21.13,1.11,PASS
BAT_0183,28,3.738,23.88,2502.95,99.33,28.05,1.26,PASS
BAT_0183,29,3.728,21.04,2417.14,98.75,32.86,1.47,PASS
BAT_0183,30,3.745,23.98,2407.48,99.57,17.98,1.72,PASS
BAT_0183,31,3.66,21.22,2535.4,97.6,33.05,1.66,PASS
BAT_0183,32,3.618,34.52,2348.0,93.73,39.5,2.62,WARNING
BAT_0183,33,3.611,33.52,2317.04,94.89,36.5,2.06,WARNING
BAT_0183,34,3.543,45.93,2012.16,71.0,1.97,5.69,FAIL
BAT_0183,35,3.658,29.57,2523.52,97.87,17.21,1.75,PASS
BAT_0183,36,3.678,21.54,2489.15,99.08,26.2,2.0,PASS
BAT_0183,37,3.688,27.25,2406.01,99.81,27.92,1.14,PASS
BAT_0183,38,3.646,26.76,2405.08,97.16,19.5,1.23,PASS
BAT_0183,39,3.735,29.11,2393.9,97.8,16.5,1.89,PASS
BAT_0183,40,3.69,22.62,2539.67,97.72,24.5,0.95,PASS
BAT_0183,41,3.635,20.25,2477.09,98.45,28.54,1.62,PASS
BAT_0183,42,3.686,26.15,2492.8,97.99,20.71,1.44,PASS
BAT_0183,43,3.764,21.17,2382.71,98.14,19.36,1.61,PASS
BAT_0183,44,3.611,30.01,2329.3,96.65,42.04,2.2,WARNING
BAT_0183,45,3.622,31.98,2335.93,96.3,41.87,2.68,WARNING
BAT_0183,46,3.666,23.95,2381.93,97.01,17.9,1.9,PASS
BAT_0183,47,3.643,27.63,2381.13,97.54,19.03,1.06,PASS
BAT_0183,48,3.712,23.16,2387.33,98.21,30.74,1.24,PASS
BAT_0183,49,3.683,27.98,2474.35,98.28,26.53,1.82,PASS
BAT_0183,50,3.357,51.25,1944.17,90.88,5.16,4.98,FAIL
BAT_0184,1,3.759,20.66,2544.53,99.5,34.2,1.18,PASS
BAT_0184,2,3.462,36.87,2210.81,78.08,50.68,3.38,FAIL
BAT_0184,3,3.695,24.47,2506.54,98.15,31.4,1.4,PASS
BAT_0184,4,3.728,29.45,2520.84,97.23,34.24,1.15,PASS
BAT_0184,5,3.624,34.23,2304.33,96.59,41.9,2.46,WARNING
BAT_0184,6,3.614,31.34,2313.38,96.28,40.96,2.5,WARNING
BAT_0184,7,3.581,42.38,1849.66,78.3,50.34,5.98,FAIL
BAT_0184,8,3.649,21.92,2497.56,98.55,31.19,1.57,PASS
BAT_0184,9,3.608,33.43,2300.05,93.37,42.86,2.7,WARNING
BAT_0184,10,3.685,20.17,2534.72,98.57,26.99,0.83,PASS
BAT_0184,11,3.67,25.96,2378.57,98.37,34.79,1.86,PASS
BAT_0184,12,3.67,21.48,2453.88,99.52,15.66,1.87,PASS
BAT_0184,13,3.688,27.88,2444.45,97.55,29.99,1.74,PASS
BAT_0184,14,3.703,20.92,2462.35,99.41,21.98,1.44,PASS
BAT_0184,15,3.882,43.97,2247.77,84.03,6.24,3.46,FAIL
BAT_0184,16,3.647,21.35,2435.36,97.88,30.46,1.0,PASS
BAT_0184,17,3.607,30.02,2354.05,94.52,44.43,2.83,WARNING
BAT_0184,18,3.639,20.54,2537.87,97.61,32.16,1.33,PASS
BAT_0184,19,3.625,30.63,2360.72,94.39,44.52,2.24,WARNING
BAT_0184,20,3.77,29.12,2452.84,99.01,22.63,1.25,PASS
BAT_0184,21,3.648,26.9,2515.33,98.1,30.92,1.18,PASS
BAT_0184,22,3.726,27.33,2405.83,98.4,30.64,1.93,PASS
BAT_0184,23,3.652,25.84,2412.35,99.63,29.28,0.84,PASS
BAT_0184,24,3.708,28.28,2433.84,98.46,24.31,1.23,PASS
BAT_0184,25,3.639,29.66,2409.21,97.24,28.48,1.85,PASS
BAT_0184,26,3.689,29.6,2447.93,97.75,30.35,1.79,PASS
BAT_0184,27,3.754,20.38,2407.93,98.15,22.5,0.9,PASS
BAT_0184,28,3.693,29.49,2409.95,98.28,20.81,1.39,PASS
BAT_0184,29,3.632,23.36,2425.61,99.82,29.87,1.22,PASS
BAT_0184,30,3.606,33.0,2321.75,95.69,40.48,2.93,WARNING
BAT_0184,31,3.667,21.62,2421.68,99.1,18.48,1.24,PASS
BAT_0184,32,3.707,23.07,2525.47,98.64,28.54,1.03,PASS
BAT_0184,33,3.768,29.58,2398.39,98.02,32.13,0.91,PASS
BAT_0184,34,3.686,20.68,2471.47,97.72,22.49,1.24,PASS
BAT_0184,35,3.656,21.66,2435.32,98.28,22.61,0.93,PASS
BAT_0184,36,3.719,28.26,2407.01,98.69,34.04,1.03,PASS
BAT_0184,37,3.744,25.93,2419.58,99.83,25.69,1.7,PASS
BAT_0184,38,3.605,30.97,2332.71,94.27,43.44,2.73,WARNING
BAT_0184,39,3.674,23.87,2399.64,99.59,22.91,1.56,PASS
BAT_0184,40,3.622,31.55,2300.48,95.11,40.66,2.73,WARNING
BAT_0184,41,3.737,22.18,2432.98,98.11,33.18,1.97,PASS
BAT_0184,42,3.723,22.44,2412.06,97.77,18.45,0.91,PASS
BAT_0184,43,3.734,28.08,2519.31,97.22,26.86,1.3,PASS
BAT_0184,44,3.655,25.12,2485.9,99.62,22.49,1.94,PASS
BAT_0184,45,3.607,33.99,2336.59,96.71,42.34,2.46,WARNING
BAT_0184,46,3.925,40.89,2065.9,77.85,3.39,4.31,FAIL
BAT_0184,47,3.615,31.25,2373.64,95.36,43.24,2.65,WARNING
BAT_0184,48,3.723,21.88,2536.42,97.21,22.26,1.61,PASS
BAT_0184,49,3.654,22.02,2394.71,99.78,15.21,1.24,PASS
BAT_0184,50,3.403,54.73,1805.53,88.13,49.95,4.07,FAIL
BAT_0185,1,3.601,33.04,2346.6,95.97,39.34,2.6,WARNING
BAT_0185,2,3.976,54.28,2044.89,78.29,0.86,5.26,FAIL
BAT_0185,3,3.653,27.35,2438.87,97.64,25.59,1.22,PASS
BAT_0185,4,3.76,26.94,2467.4,99.59,16.09,1.66,PASS
BAT_0185,5,3.602,31.17,2358.9,94.3,41.49,2.98,WARNING
BAT_0185,6,3.615,34.11,2309.64,94.46,38.21,2.93,WARNING
BAT_0185,7,3.674,20.57,2498.85,99.97,34.47,1.28,PASS
BAT_0185,8,3.609,33.2,2340.79,95.7,41.36,2.99,WARNING
BAT_0185,9,3.37,40.59,1867.71,88.95,50.59,3.37,FAIL
BAT_0185,10,3.653,21.17,2444.34,98.15,23.78,1.85,PASS
