Chassis_ID,Inspection_No,Inspection_Date,Weld_Quality_Score,Weld_Status,Frame_Weight_kg,Frame_Weight_Status,Dimensional_Deviation_mm,Dimensional_Grade,Dimensional_Status,Material_Grade,Hardness_BHN,Material_Status,Surface_Defect_Count,Surface_Defect_Status,Static_Load_Capacity_kg,Permanent_Deformation,Load_Test_Status,Overall_QC_Status
CHS-00187,8,2025-03-06 15:10:00,78.6,Fail,83.48,Pass,0.376,Grade B,Pass,HSLA-420,220.9,Pass,5,Pass,405.2,No,Fail,Fail
CHS-00187,9,2025-03-06 15:20:00,80.9,Warning,84.12,Pass,0.051,Grade A,Pass,IS2062-E250,151.5,Pass,4,Pass,450.7,No,Pass,Pass
CHS-00187,10,2025-03-06 15:30:00,80.9,Warning,87.44,Pass,0.289,Grade B,Pass,HSLA-340,179.3,Pass,2,Pass,466.9,No,Pass,Pass
CHS-00187,11,2025-03-06 15:40:00,77.1,Fail,89.33,Fail,0.489,Grade C,Warning,E350,177.0,Pass,2,Pass,438.4,No,Fail,Fail
CHS-00187,12,2025-03-06 15:50:00,99.2,Pass,84.11,Pass,0.449,Grade C,Warning,HSLA-340,208.3,Pass,1,Pass,454.0,No,Pass,Pass
CHS-00187,13,2025-03-06 16:00:00,84.8,Warning,88.4,Warning,0.051,Grade A,Pass,IS2062-E250,155.7,Pass,3,Pass,529.3,No,Pass,Warning
CHS-00187,14,2025-03-06 16:10:00,89.6,Pass,87.27,Pass,0.293,Grade B,Pass,IS2062-E250,132.3,Pass,5,Pass,541.5,No,Pass,Pass
CHS-00187,15,2025-03-06 16:20:00,76.7,Fail,85.84,Pass,0.389,Grade B,Pass,HSLA-340,184.9,Pass,2,Pass,543.1,No,Pass,Warning
CHS-00187,16,2025-03-06 16:30:00,95.2,Pass,87.28,Pass,0.394,Grade B,Pass,HSLA-420,209.2,Pass,8,Warning,525.7,No,Pass,Pass
CHS-00187,17,2025-03-06 16:40:00,86.8,Pass,86.17,Pass,0.574,Reject,Fail,HSLA-340,208.3,Pass,2,Pass,465.1,No,Pass,Warning
CHS-00187,18,2025-03-06 16:50:00,88.2,Pass,86.58,Pass,0.073,Grade A,Pass,E350,166.2,Pass,4,Pass,468.2,No,Pass,Pass
CHS-00187,19,2025-03-06 17:00:00,80.8,Warning,85.13,Pass,0.368,Grade B,Pass,E350,151.8,Pass,5,Pass,408.0,Yes,Fail,Warning
CHS-00187,20,2025-03-06 17:10:00,96.4,Pass,89.03,Fail,0.088,Grade A,Pass,IS2062-E250,146.9,Pass,8,Warning,387.1,Yes,Fail,Fail
CHS-00187,21,2025-03-06 17:20:00,83.4,Warning,83.78,Pass,0.23,Grade B,Pass,E350,178.6,Pass,2,Pass,480.0,No,Pass,Pass
CHS-00187,22,2025-03-06 17:30:00,85.5,Pass,85.34,Pass,0.386,Grade B,Pass,IS2062-E250,127.9,Pass,0,Pass,532.8,No,Pass,Pass
CHS-00187,23,2025-03-06 17:40:00,95.5,Pass,86.3,Pass,0.375,Grade B,Pass,IS2062-E250,115.3,Pass,8,Warning,484.0,No,Pass,Pass
CHS-00187,24,2025-03-06 17:50:00,89.6,Pass,87.29,Pass,0.369,Grade B,Pass,HSLA-420,187.8,Pass,2,Pass,539.0,No,Pass,Pass
CHS-00187,25,2025-03-06 18:00:00,94.8,Pass,88.38,Warning,0.073,Grade A,Pass,IS2062-E250,122.7,Pass,11,Fail,456.3,No,Pass,Warning
CHS-00187,26,2025-03-06 18:10:00,96.9,Pass,84.8,Pass,0.392,Grade B,Pass,IS2062-E250,157.2,Pass,6,Warning,543.2,No,Pass,Pass
CHS-00187,27,2025-03-06 18:20:00,71.2,Fail,85.66,Pass,0.085,Grade A,Pass,E350,178.0,Pass,5,Pass,531.7,No,Pass,Warning
CHS-00187,28,2025-03-06 18:30:00,90.4,Pass,81.56,Fail,0.124,Grade A,Pass,HSLA-340,175.9,Pass,0,Pass,500.7,No,Pass,Warning
CHS-00187,29,2025-03-06 18:40:00,86.3,Pass,83.29,Pass,0.721,Reject,Fail,IS2062-E250,120.5,Pass,8,Warning,526.6,No,Pass,Warning
CHS-00187,30,2025-03-06 18:50:00,83.9,Warning,86.26,Pass,0.053,Grade A,Pass,HSLA-340,177.2,Pass,6,Warning,478.8,No,Pass,Warning
CHS-00187,31,2025-03-06 19:00:00,99.2,Pass,81.41,Fail,0.082,Grade A,Pass,HSLA-340,202.6,Pass,8,Warning,465.8,No,Pass,Warning
CHS-00187,32,2025-03-06 19:10:00,89.8,Pass,86.59,Pass,0.244,Grade B,Pass,HSLA-420,192.2,Pass,1,Pass,479.8,No,Pass,Pass
CHS-00187,33,2025-03-06 19:20:00,86.0,Pass,86.57,Pass,0.141,Grade A,Pass,HSLA-420,221.5,Pass,4,Pass,455.1,No,Pass,Pass
CHS-00187,34,2025-03-06 19:30:00,97.8,Pass,88.09,Warning,0.13,Grade A,Pass,E350,163.6,Pass,7,Warning,549.9,No,Pass,Warning
CHS-00187,35,2025-03-06 19:40:00,99.9,Pass,82.38,Warning,0.175,Grade A,Pass,HSLA-420,205.3,Pass,3,Pass,450.2,No,Pass,Pass
CHS-00187,36,2025-03-06 19:50:00,74.5,Fail,85.17,Pass,0.102,Grade A,Pass,HSLA-420,197.5,Pass,7,Warning,413.1,No,Fail,Fail
CHS-00187,37,2025-03-06 20:00:00,83.3,Warning,85.21,Pass,0.383,Grade B,Pass,E350,154.9,Pass,0,Pass,493.5,No,Pass,Pass
CHS-00187,38,2025-03-06 20:10:00,83.0,Warning,83.78,Pass,0.106,Grade A,Pass,E350,173.4,Pass,8,Warning,428.0,Yes,Fail,Warning
CHS-00187,39,2025-03-06 20:20:00,86.6,Pass,87.28,Pass,0.5,Grade C,Warning,HSLA-340,179.7,Pass,6,Warning,459.7,No,Pass,Warning
CHS-00187,40,2025-03-06 20:30:00,87.7,Pass,83.7,Pass,0.383,Grade B,Pass,HSLA-420,223.1,Pass,1,Pass,489.2,No,Pass,Pass
CHS-00187,41,2025-03-06 20:40:00,86.2,Pass,85.46,Pass,0.474,Grade C,Warning,HSLA-340,174.1,Pass,4,Pass,526.4,No,Pass,Pass
CHS-00187,42,2025-03-06 20:50:00,86.4,Pass,83.77,Pass,0.218,Grade B,Pass,HSLA-420,196.4,Pass,7,Warning,539.2,No,Pass,Pass
CHS-00187,43,2025-03-06 21:00:00,80.9,Warning,84.98,Pass,0.189,Grade A,Pass,E350,175.4,Pass,1,Pass,539.3,No,Pass,Pass
CHS-00187,44,2025-03-06 21:10:00,87.6,Pass,85.35,Pass,0.103,Grade A,Pass,IS2062-E250,145.9,Pass,0,Pass,451.1,No,Pass,Pass
CHS-00187,45,2025-03-06 21:20:00,88.0,Pass,84.25,Pass,0.276,Grade B,Pass,HSLA-420,190.5,Pass,8,Warning,476.5,No,Pass,Pass
CHS-00187,46,2025-03-06 21:30:00,97.2,Pass,83.38,Pass,0.274,Grade B,Pass,HSLA-340,201.7,Pass,3,Pass,533.1,No,Pass,Pass
CHS-00187,47,2025-03-06 21:40:00,94.9,Pass,83.32,Pass,0.051,Grade A,Pass,HSLA-340,207.7,Pass,1,Pass,510.4,No,Pass,Pass
CHS-00187,48,2025-03-06 21:50:00,83.7,Warning,85.03,Pass,0.067,Grade A,Pass,HSLA-340,178.9,Pass,11,Fail,498.1,No,Pass,Warning
CHS-00187,49,2025-03-06 22:00:00,96.6,Pass,83.12,Pass,0.101,Grade A,Pass,HSLA-420,224.6,Pass,5,Pass,507.9,No,Pass,Pass
CHS-00187,50,2025-03-06 22:10:00,92.1,Pass,84.75,Pass,0.307,Grade B,Pass,HSLA-420,187.3,Pass,3,Pass,544.5,No,Pass,Pass
CHS-00188,1,2025-03-06 22:20:00,93.7,Pass,85.36,Pass,0.3,Grade B,Pass,IS2062-E250,119.3,Pass,0,Pass,499.9,No,Pass,Pass
CHS-00188,2,2025-03-06 22:30:00,86.8,Pass,83.05,Pass,0.195,Grade A,Pass,HSLA-340,174.8,Pass,3,Pass,514.7,No,Pass,Pass
CHS-00188,3,2025-03-06 22:40:00,96.2,Pass,87.47,Pass,0.307,Grade B,Pass,HSLA-420,221.5,Pass,0,Pass,517.3,No,Pass,Pass
CHS-00188,4,2025-03-06 22:50:00,76.5,Fail,87.18,Pass,0.082,Grade A,Pass,IS2062-E250,138.4,Pass,5,Pass,510.1,No,Pass,Warning
CHS-00188,5,2025-03-06 23:00:00,94.6,Pass,81.68,Fail,0.303,Grade B,Pass,HSLA-420,219.4,Pass,10,Fail,468.4,No,Pass,Fail
CHS-00188,6,2025-03-06 23:10:00,86.2,Pass,86.14,Pass,0.092,Grade A,Pass,IS2062-E250,124.4,Pass,5,Pass,504.5,No,Pass,Pass
CHS-00188,7,2025-03-06 23:20:00,89.4,Pass,82.0,Warning,0.315,Grade B,Pass,IS2062-E250,127.3,Pass,1,Pass,473.1,No,Pass,Pass
CHS-00188,8,2025-03-06 23:30:00,89.7,Pass,86.76,Pass,0.645,Reject,Fail,E350,150.8,Pass,1,Pass,498.0,No,Pass,Warning
CHS-00188,9,2025-03-06 23:40:00,99.6,Pass,83.42,Pass,0.166,Grade A,Pass,IS2062-E250,127.0,Pass,12,Fail,525.8,No,Pass,Warning
CHS-00188,10,2025-03-06 23:50:00,91.9,Pass,83.57,Pass,0.476,Grade C,Warning,E350,163.8,Pass,2,Pass,444.2,Yes,Fail,Warning
CHS-00188,11,2025-03-07 00:00:00,91.2,Pass,87.23,Pass,0.199,Grade A,Pass,IS2062-E250,141.4,Pass,2,Pass,549.1,No,Pass,Pass
CHS-00188,12,2025-03-07 00:10:00,93.0,Pass,84.22,Pass,0.449,Grade C,Warning,IS2062-E250,116.7,Pass,1,Pass,450.6,No,Pass,Pass
CHS-00188,13,2025-03-07 00:20:00,96.7,Pass,87.61,Warning,0.06,Grade A,Pass,IS2062-E250,138.3,Pass,5,Pass,459.3,No,Pass,Pass
CHS-00188,14,2025-03-07 00:30:00,92.4,Pass,86.09,Pass,0.155,Grade A,Pass,HSLA-340,200.0,Pass,12,Fail,514.6,No,Pass,Warning
CHS-00188,15,2025-03-07 00:40:00,97.8,Pass,82.41,Warning,0.05,Grade A,Pass,HSLA-340,192.7,Pass,2,Pass,509.0,No,Pass,Pass
CHS-00188,16,2025-03-07 00:50:00,90.6,Pass,84.28,Pass,0.315,Grade B,Pass,HSLA-420,213.5,Pass,4,Pass,475.5,No,Pass,Pass
CHS-00188,17,2025-03-07 01:00:00,98.7,Pass,84.6,Pass,0.15,Grade A,Pass,E350,153.3,Pass,4,Pass,483.6,No,Pass,Pass
CHS-00188,18,2025-03-07 01:10:00,91.2,Pass,83.36,Pass,0.411,Grade C,Warning,E350,158.5,Pass,3,Pass,495.3,No,Pass,Pass
CHS-00188,19,2025-03-07 01:20:00,93.0,Pass,83.87,Pass,0.173,Grade A,Pass,HSLA-340,195.4,Pass,2,Pass,481.0,No,Pass,Pass
CHS-00188,20,2025-03-07 01:30:00,92.4,Pass,83.93,Pass,0.267,Grade B,Pass,IS2062-E250,118.4,Pass,9,Fail,471.0,No,Pass,Warning
CHS-00188,21,2025-03-07 01:40:00,83.5,Warning,86.67,Pass,0.156,Grade A,Pass,HSLA-340,199.9,Pass,2,Pass,542.1,No,Pass,Pass
CHS-00188,22,2025-03-07 01:50:00,83.7,Warning,83.5,Pass,0.119,Grade A,Pass,HSLA-340,205.9,Pass,3,Pass,516.2,No,Pass,Pass
CHS-00188,23,2025-03-07 02:00:00,87.2,Pass,88.24,Warning,0.374,Grade B,Pass,E350,187.7,Pass,2,Pass,416.2,No,Fail,Warning
CHS-00188,24,2025-03-07 02:10:00,84.6,Warning,85.38,Pass,0.675,Reject,Fail,HSLA-340,185.6,Pass,5,Pass,498.2,No,Pass,Warning
CHS-00188,25,2025-03-07 02:20:00,91.9,Pass,85.76,Pass,0.314,Grade B,Pass,HSLA-340,177.6,Pass,4,Pass,498.2,No,Pass,Pass
CHS-00188,26,2025-03-07 02:30:00,95.3,Pass,85.67,Pass,0.354,Grade B,Pass,E350,172.0,Pass,5,Pass,531.5,No,Pass,Pass
CHS-00188,27,2025-03-07 02:40:00,96.2,Pass,86.56,Pass,0.211,Grade B,Pass,IS2062-E250,129.3,Pass,9,Fail,475.1,No,Pass,Warning
CHS-00188,28,2025-03-07 02:50:00,87.6,Pass,84.63,Pass,0.627,Reject,Fail,IS2062-E250,122.5,Pass,0,Pass,458.6,No,Pass,Warning
CHS-00188,29,2025-03-07 03:00:00,91.8,Pass,83.55,Pass,0.286,Grade B,Pass,HSLA-420,222.2,Pass,3,Pass,525.9,No,Pass,Pass
CHS-00188,30,2025-03-07 03:10:00,81.3,Warning,83.15,Pass,0.294,Grade B,Pass,HSLA-340,191.4,Pass,4,Pass,466.6,No,Pass,Pass
CHS-00188,31,2025-03-07 03:20:00,98.1,Pass,87.01,Pass,0.099,Grade A,Pass,IS2062-E250,122.4,Pass,3,Pass,435.0,Yes,Fail,Warning
CHS-00188,32,2025-03-07 03:30:00,88.8,Pass,84.95,Pass,0.725,Reject,Fail,E350,154.3,Pass,4,Pass,522.9,No,Pass,Warning
CHS-00188,33,2025-03-07 03:40:00,96.0,Pass,84.65,Pass,0.236,Grade B,Pass,HSLA-420,198.0,Pass,2,Pass,427.2,No,Fail,Warning
CHS-00188,34,2025-03-07 03:50:00,98.4,Pass,86.29,Pass,0.16,Grade A,Pass,HSLA-420,196.1,Pass,4,Pass,464.6,No,Pass,Pass
CHS-00188,35,2025-03-07 04:00:00,87.3,Pass,89.76,Fail,0.437,Grade C,Warning,IS2062-E250,121.5,Pass,8,Warning,548.3,No,Pass,Warning
CHS-00188,36,2025-03-07 04:10:00,89.2,Pass,86.53,Pass,0.234,Grade B,Pass,IS2062-E250,133.4,Pass,3,Pass,458.4,No,Pass,Pass
CHS-00188,37,2025-03-07 04:20:00,89.9,Pass,83.55,Pass,0.317,Grade B,Pass,E350,171.1,Pass,1,Pass,405.4,No,Fail,Warning
CHS-00188,38,2025-03-07 04:30:00,83.1,Warning,87.48,Pass,0.364,Grade B,Pass,E350,169.8,Pass,4,Pass,492.8,No,Pass,Pass
CHS-00188,39,2025-03-07 04:40:00,99.7,Pass,84.12,Pass,0.356,Grade B,Pass,E350,172.7,Pass,5,Pass,461.9,No,Pass,Pass
CHS-00188,40,2025-03-07 04:50:00,90.8,Pass,85.24,Pass,0.254,Grade B,Pass,IS2062-E250,148.5,Pass,7,Warning,464.6,No,Pass,Pass
CHS-00188,41,2025-03-07 05:00:00,80.3,Warning,88.38,Warning,0.187,Grade A,Pass,IS2062-E250,148.6,Pass,2,Pass,465.4,No,Pass,Warning
CHS-00188,42,2025-03-07 05:10:00,89.5,Pass,88.04,Warning,0.086,Grade A,Pass,IS2062-E250,156.8,Pass,0,Pass,453.5,No,Pass,Pass
CHS-00188,43,2025-03-07 05:20:00,90.9,Pass,88.49,Warning,0.12,Grade A,Pass,IS2062-E250,146.4,Pass,0,Pass,499.3,No,Pass,Pass
CHS-00188,44,2025-03-07 05:30:00,90.2,Pass,82.13,Warning,0.364,Grade B,Pass,HSLA-420,223.7,Pass,8,Warning,489.2,No,Pass,Warning
CHS-00188,45,2025-03-07 05:40:00,92.3,Pass,87.63,Warning,0.448,Grade C,Warning,HSLA-340,207.1,Pass,8,Warning,528.9,No,Pass,Warning
CHS-00188,46,2025-03-07 05:50:00,79.2,Fail,85.08,Pass,0.177,Grade A,Pass,HSLA-340,176.7,Pass,1,Pass,506.0,No,Pass,Warning
CHS-00188,47,2025-03-07 06:00:00,91.7,Pass,84.19,Pass,0.491,Grade C,Warning,IS2062-E250,146.4,Pass,3,Pass,471.6,No,Pass,Pass
CHS-00188,48,2025-03-07 06:10:00,99.9,Pass,82.36,Warning,0.227,Grade B,Pass,IS2062-E250,137.3,Pass,2,Pass,492.1,No,Pass,Pass
CHS-00188,49,2025-03-07 06:20:00,91.0,Pass,85.2,Pass,0.156,Grade A,Pass,E350,161.4,Pass,6,Warning,510.5,No,Pass,Pass
CHS-00188,50,2025-03-07 06:30:00,79.1,Fail,83.6,Pass,0.082,Grade A,Pass,IS2062-E250,125.5,Pass,5,Pass,522.5,No,Pass,Warning
CHS-00189,1,2025-03-07 06:40:00,99.4,Pass,86.08,Pass,0.158,Grade A,Pass,E350,161.8,Pass,2,Pass,511.0,No,Pass,Pass
CHS-00189,2,2025-03-07 06:50:00,90.1,Pass,87.31,Pass,0.329,Grade B,Pass,HSLA-420,194.2,Pass,5,Pass,494.9,No,Pass,Pass
CHS-00189,3,2025-03-07 07:00:00,94.1,Pass,82.85,Warning,0.051,Grade A,Pass,HSLA-420,214.3,Pass,3,Pass,509.1,No,Pass,Pass
CHS-00189,4,2025-03-07 07:10:00,89.3,Pass,89.24,Fail,0.282,Grade B,Pass,IS2062-E250,154.4,Pass,12,Fail,403.9,Yes,Fail,Fail
CHS-00189,5,2025-03-07 07:20:00,90.6,Pass,83.16,Pass,0.51,Grade C,Warning,HSLA-420,200.8,Pass,9,Fail,455.8,No,Pass,Warning
CHS-00189,6,2025-03-07 07:30:00,84.0,Warning,82.55,Warning,0.723,Reject,Fail,E350,161.0,Pass,5,Pass,516.8,No,Pass,Warning
CHS-00189,7,2025-03-07 07:40:00,93.3,Pass,85.93,Pass,0.105,Grade A,Pass,HSLA-340,209.2,Pass,0,Pass,529.8,No,Pass,Pass
CHS-00189,8,2025-03-07 07:50:00,83.2,Warning,85.45,Pass,0.268,Grade B,Pass,HSLA-340,202.0,Pass,2,Pass,542.5,No,Pass,Pass
CHS-00189,9,2025-03-07 08:00:00,94.8,Pass,81.3,Fail,0.329,Grade B,Pass,HSLA-340,193.6,Pass,1,Pass,399.0,No,Fail,Fail
CHS-00189,10,2025-03-07 08:10:00,89.5,Pass,84.69,Pass,0.248,Grade B,Pass,E350,164.5,Pass,0,Pass,480.7,No,Pass,Pass
CHS-00189,11,2025-03-07 08:20:00,73.7,Fail,86.14,Pass,0.308,Grade B,Pass,HSLA-420,201.5,Pass,9,Fail,474.3,No,Pass,Fail
CHS-00189,12,2025-03-07 08:30:00,97.7,Pass,85.49,Pass,0.154,Grade A,Pass,HSLA-340,183.8,Pass,1,Pass,431.6,Yes,Fail,Warning
CHS-00189,13,2025-03-07 08:40:00,90.2,Pass,86.41,Pass,0.374,Grade B,Pass,E350,158.9,Pass,5,Pass,532.1,No,Pass,Pass
CHS-00189,14,2025-03-07 08:50:00,90.4,Pass,86.96,Pass,0.134,Grade A,Pass,E350,180.5,Pass,8,Warning,452.7,No,Pass,Pass
CHS-00189,15,2025-03-07 09:00:00,99.2,Pass,83.39,Pass,0.229,Grade B,Pass,HSLA-420,194.1,Pass,5,Pass,383.1,Yes,Fail,Warning
CHS-00189,16,2025-03-07 09:10:00,77.0,Fail,86.02,Pass,0.531,Grade C,Warning,HSLA-420,186.8,Pass,5,Pass,459.5,No,Pass,Warning
CHS-00189,17,2025-03-07 09:20:00,93.9,Pass,85.69,Pass,0.278,Grade B,Pass,E350,154.2,Pass,1,Pass,509.9,No,Pass,Pass
CHS-00189,18,2025-03-07 09:30:00,85.7,Pass,84.52,Pass,0.1,Grade A,Pass,IS2062-E250,144.6,Pass,7,Warning,487.6,No,Pass,Pass
CHS-00189,19,2025-03-07 09:40:00,91.6,Pass,89.63,Fail,0.291,Grade B,Pass,HSLA-340,171.4,Pass,12,Fail,499.8,No,Pass,Fail
CHS-00189,20,2025-03-07 09:50:00,82.0,Warning,86.86,Pass,0.279,Grade B,Pass,HSLA-420,194.7,Pass,5,Pass,459.5,No,Pass,Pass
CHS-00189,21,2025-03-07 10:00:00,90.8,Pass,86.32,Pass,0.092,Grade A,Pass,HSLA-340,199.7,Pass,5,Pass,513.1,No,Pass,Pass
CHS-00189,22,2025-03-07 10:10:00,97.6,Pass,89.95,Fail,0.166,Grade A,Pass,E350,176.6,Pass,0,Pass,529.5,No,Pass,Warning
CHS-00189,23,2025-03-07 10:20:00,87.3,Pass,86.57,Pass,0.257,Grade B,Pass,IS2062-E250,139.0,Pass,1,Pass,506.9,No,Pass,Pass
CHS-00189,24,2025-03-07 10:30:00,89.5,Pass,84.87,Pass,0.303,Grade B,Pass,HSLA-340,171.5,Pass,3,Pass,536.0,No,Pass,Pass
CHS-00189,25,2025-03-07 10:40:00,71.0,Fail,88.67,Fail,0.281,Grade B,Pass,E350,176.4,Pass,5,Pass,493.4,No,Pass,Fail
CHS-00189,26,2025-03-07 10:50:00,85.7,Pass,84.35,Pass,0.58,Reject,Fail,HSLA-340,190.3,Pass,7,Warning,467.7,No,Pass,Warning
CHS-00189,27,2025-03-07 11:00:00,98.2,Pass,84.75,Pass,0.114,Grade A,Pass,HSLA-420,191.6,Pass,1,Pass,468.1,No,Pass,Pass
CHS-00189,28,2025-03-07 11:10:00,97.5,Pass,85.23,Pass,0.205,Grade B,Pass,IS2062-E250,158.9,Pass,0,Pass,465.9,No,Pass,Pass
CHS-00189,29,2025-03-07 11:20:00,86.9,Pass,83.6,Pass,0.431,Grade C,Warning,HSLA-340,186.5,Pass,8,Warning,544.5,No,Pass,Warning
CHS-00189,30,2025-03-07 11:30:00,82.5,Warning,85.98,Pass,0.157,Grade A,Pass,E350,172.6,Pass,2,Pass,533.3,No,Pass,Pass
CHS-00189,31,2025-03-07 11:40:00,97.2,Pass,87.5,Pass,0.346,Grade B,Pass,IS2062-E250,135.4,Pass,8,Warning,388.6,Yes,Fail,Warning
CHS-00189,32,2025-03-07 11:50:00,98.5,Pass,85.43,Pass,0.72,Reject,Fail,E350,189.7,Pass,0,Pass,548.3,No,Pass,Warning
CHS-00189,33,2025-03-07 12:00:00,91.1,Pass,85.06,Pass,0.245,Grade B,Pass,HSLA-340,183.0,Pass,7,Warning,478.9,No,Pass,Pass
CHS-00189,34,2025-03-07 12:10:00,91.9,Pass,84.0,Pass,0.209,Grade B,Pass,HSLA-420,223.2,Pass,6,Warning,535.1,No,Pass,Pass
CHS-00189,35,2025-03-07 12:20:00,75.7,Fail,81.59,Fail,0.129,Grade A,Pass,IS2062-E250,121.4,Pass,1,Pass,407.9,Yes,Fail,Fail
CHS-00189,36,2025-03-07 12:30:00,87.6,Pass,88.09,Warning,0.195,Grade A,Pass,IS2062-E250,125.9,Pass,8,Warning,498.2,No,Pass,Warning
CHS-00189,37,2025-03-07 12:40:00,93.0,Pass,85.69,Pass,0.3,Grade B,Pass,HSLA-420,223.9,Pass,3,Pass,488.9,No,Pass,Pass
CHS-00189,38,2025-03-07 12:50:00,91.5,Pass,82.84,Warning,0.303,Grade B,Pass,IS2062-E250,157.6,Pass,5,Pass,396.5,Yes,Fail,Warning
CHS-00189,39,2025-03-07 13:00:00,95.7,Pass,84.68,Pass,0.106,Grade A,Pass,IS2062-E250,149.6,Pass,2,Pass,520.0,No,Pass,Pass
CHS-00189,40,2025-03-07 13:10:00,71.1,Fail,85.06,Pass,0.426,Grade C,Warning,HSLA-340,207.6,Pass,0,Pass,520.1,No,Pass,Warning
CHS-00189,41,2025-03-07 13:20:00,92.4,Pass,84.46,Pass,0.119,Grade A,Pass,E350,150.1,Pass,5,Pass,487.1,No,Pass,Pass
CHS-00189,42,2025-03-07 13:30:00,88.3,Pass,84.29,Pass,0.454,Grade C,Warning,E350,177.2,Pass,2,Pass,528.0,No,Pass,Pass
CHS-00189,43,2025-03-07 13:40:00,96.8,Pass,86.77,Pass,0.213,Grade B,Pass,HSLA-340,191.9,Pass,2,Pass,542.4,No,Pass,Pass
CHS-00189,44,2025-03-07 13:50:00,96.6,Pass,83.05,Pass,0.058,Grade A,Pass,E350,181.1,Pass,0,Pass,486.0,No,Pass,Pass
CHS-00189,45,2025-03-07 14:00:00,95.9,Pass,85.43,Pass,0.069,Grade A,Pass,IS2062-E250,133.3,Pass,3,Pass,538.2,No,Pass,Pass
CHS-00189,46,2025-03-07 14:10:00,94.3,Pass,84.64,Pass,0.328,Grade B,Pass,E350,154.4,Pass,8,Warning,530.4,No,Pass,Pass
CHS-00189,47,2025-03-07 14:20:00,95.4,Pass,85.04,Pass,0.434,Grade C,Warning,E350,156.7,Pass,6,Warning,452.1,No,Pass,Warning
CHS-00189,48,2025-03-07 14:30:00,83.9,Warning,87.76,Warning,0.257,Grade B,Pass,E350,160.8,Pass,1,Pass,506.3,No,Pass,Warning
CHS-00189,49,2025-03-07 14:40:00,88.2,Pass,82.29,Warning,0.203,Grade B,Pass,HSLA-340,207.2,Pass,5,Pass,457.8,No,Pass,Pass
CHS-00189,50,2025-03-07 14:50:00,98.4,Pass,86.72,Pass,0.172,Grade A,Pass,HSLA-420,186.3,Pass,0,Pass,489.4,No,Pass,Pass
CHS-00190,1,2025-03-07 15:00:00,98.7,Pass,83.42,Pass,0.261,Grade B,Pass,E350,156.3,Pass,6,Warning,538.3,No,Pass,Pass
CHS-00190,2,2025-03-07 15:10:00,81.2,Warning,86.44,Pass,0.225,Grade B,Pass,HSLA-420,197.4,Pass,3,Pass,481.2,No,Pass,Pass
CHS-00190,3,2025-03-07 15:20:00,78.8,Fail,85.89,Pass,0.308,Grade B,Pass,HSLA-420,217.5,Pass,0,Pass,475.8,No,Pass,Warning
CHS-00190,4,2025-03-07 15:30:00,71.6,Fail,86.23,Pass,0.393,Grade B,Pass,HSLA-420,224.0,Pass,11,Fail,524.0,No,Pass,Fail
CHS-00190,5,2025-03-07 15:40:00,79.7,Fail,84.03,Pass,0.128,Grade A,Pass,HSLA-420,219.4,Pass,2,Pass,510.9,No,Pass,Warning
CHS-00190,6,2025-03-07 15:50:00,94.6,Pass,83.92,Pass,0.059,Grade A,Pass,IS2062-E250,144.3,Pass,1,Pass,431.6,No,Fail,Warning
CHS-00190,7,2025-03-07 16:00:00,90.9,Pass,86.34,Pass,0.071,Grade A,Pass,HSLA-340,207.4,Pass,2,Pass,518.8,No,Pass,Pass
CHS-00190,8,2025-03-07 16:10:00,83.1,Warning,84.4,Pass,0.382,Grade B,Pass,HSLA-420,203.5,Pass,5,Pass,540.8,No,Pass,Pass
CHS-00190,9,2025-03-07 16:20:00,97.8,Pass,80.51,Fail,0.313,Grade B,Pass,IS2062-E250,132.5,Pass,6,Warning,479.7,No,Pass,Warning
CHS-00190,10,2025-03-07 16:30:00,99.5,Pass,82.73,Warning,0.735,Reject,Fail,E350,182.4,Pass,3,Pass,483.7,No,Pass,Warning
CHS-00190,11,2025-03-07 16:40:00,92.9,Pass,87.99,Warning,0.281,Grade B,Pass,HSLA-420,186.4,Pass,1,Pass,480.0,No,Pass,Pass
CHS-00190,12,2025-03-07 16:50:00,92.0,Pass,88.32,Warning,0.132,Grade A,Pass,HSLA-420,217.6,Pass,1,Pass,538.9,No,Pass,Pass
CHS-00190,13,2025-03-07 17:00:00,85.7,Pass,87.03,Pass,0.099,Grade A,Pass,IS2062-E250,137.6,Pass,1,Pass,450.4,No,Pass,Pass
CHS-00190,14,2025-03-07 17:10:00,85.8,Pass,88.84,Fail,0.243,Grade B,Pass,HSLA-340,196.5,Pass,1,Pass,457.2,No,Pass,Warning
CHS-00190,15,2025-03-07 17:20:00,89.7,Pass,83.74,Pass,0.261,Grade B,Pass,E350,187.4,Pass,2,Pass,487.9,No,Pass,Pass
CHS-00190,16,2025-03-07 17:30:00,92.1,Pass,86.59,Pass,0.096,Grade A,Pass,E350,152.4,Pass,5,Pass,459.9,No,Pass,Pass
CHS-00190,17,2025-03-07 17:40:00,95.9,Pass,82.64,Warning,0.14,Grade A,Pass,E350,168.2,Pass,1,Pass,510.4,No,Pass,Pass
CHS-00190,18,2025-03-07 17:50:00,79.0,Fail,89.89,Fail,0.287,Grade B,Pass,E350,179.5,Pass,4,Pass,512.7,No,Pass,Fail
